Brokered by EXP Realty	Multi-family home for sale	790000	6	3	2520.000000	78 Mountainview Ave	Staten Island, NY 10314	78 Mountainview AveStaten Island, NY 10314	United States	New York	Richmond County	Staten Island	Mountainview Avenue	78 Mountainview Ave, Staten Island, NY 10314, USA	40.61058560	-74.12681750
Brokered by STROFFOLINO REALTY LLC	Co-op for sale	539000	2	2	1100.000000	9425 Shore Rd Apt 4F	Brooklyn, NY 11209	9425 Shore Rd Apt 4FBrooklyn, NY 11209	New York	Kings County	Brooklyn	Fort Hamilton	9425	9425 Shore Rd #4f, Brooklyn, NY 11209, USA	40.61707310	-74.03838360
Brokered by Douglas Elliman - 3544 Johnson Ave	Co-op for sale	1295000	4	2	1995.000000	2501 Palisade Ave Apt H2	Bronx, NY 10463	2501 Palisade Ave Apt H2Bronx, NY 10463	New York	Bronx County	The Bronx	Spuyten Duyvil	2501	2501 Palisade Ave #2, Bronx, NY 10463, USA	40.88098730	-73.92243370
Brokered by Sowae Corp	House for sale	245000	3	1	2184.207862	2942 Lurting Ave	Bronx, NY 10469	2942 Lurting AveBronx, NY 10469	United States	New York	Bronx County	The Bronx	Lurting Avenue	2942 Lurting Ave, Bronx, NY 10469, USA	40.86901090	-73.85644450
Brokered by Americas Real Estate Advisors	House for sale	400000	7	3	2385.000000	340 E 234th St	Bronx, NY 10470	340 E 234th StBronx, NY 10470	United States	New York	Bronx County	The Bronx	East 234th Street	340 E 234th St, Bronx, NY 10470, USA	40.89691460	-73.86549840
Brokered by Douglas Elliman - 575 Madison Ave	House for sale	55000000	8	8	12000.000000	25 Riverside Dr	New York, NY 10023	25 Riverside DrNew York, NY 10023	United States	New York	New York County	New York	Riverside Drive	25 Riverside Dr, New York, NY 10023, USA	40.78223800	-73.98463220
Brokered by Brown Harris Stevens	Co-op for sale	280000	1	1	1000.000000	8015 6th Ave Apt A1	Brooklyn, NY 11209	8015 6th Ave Apt A1Brooklyn, NY 11209	New York	Kings County	Brooklyn	Bay Ridge	8015	8015 6th Ave Apt A1, Brooklyn, NY 11209, USA	40.62417660	-74.02168370
Brokered by Top Choice Realty LLC	House for sale	899000	3	2	1440.000000	40 Adelphi Ave	Staten Island, NY 10309	40 Adelphi AveStaten Island, NY 10309	United States	New York	Richmond County	Staten Island	Adelphi Avenue	40 Adelphi Ave, Staten Island, NY 10309, USA	40.51590040	-74.23148250
Built by Toll Brothers	For sale	2280000	2	2	1400.000000	The Rockwell # 6E	New York, NY 10025	The Rockwell # 6ENew York, NY 10025	United States	New York	New York County	New York	West 103rd Street	218 W 103rd St, New York, NY 10025, USA	40.79865790	-73.96790350
Brokered by Cross Country Realty	Coming Soon	649000	4	3	2184.207862	194 Carroll St	Brooklyn, NY 11231	194 Carroll StBrooklyn, NY 11231	United States	New York	Kings County	Brooklyn	Carroll Street	194 Carroll St, Brooklyn, NY 11231, USA	40.68134290	-73.99815090
Brokered by Charles Rutenberg Realty Inc	Pending	739000	6	4	2184.207862	38 Dare Ct	Brooklyn, NY 11229	38 Dare CtBrooklyn, NY 11229	United States	New York	Kings County	Brooklyn	Dare Court	38 Dare Ct, Brooklyn, NY 11229, USA	40.58779910	-73.92161870
Brokered by AmeriHomes Realty	House for sale	1495000	4	2	3000.000000	31 4th Ct	Staten Island, NY 10312	31 4th CtStaten Island, NY 10312	United States	New York	Richmond County	Staten Island	4 Court	31 4 Ct, Staten Island, NY 10312, USA	40.52476270	-74.16810350
Brokered by Douglas Elliman - 187 Seventh Ave	House for sale	3950000	5	2	3528.000000	591 4th St	Brooklyn, NY 11215	591 4th StBrooklyn, NY 11215	United States	New York	Kings County	Brooklyn	4th Street	591 4th St, Brooklyn, NY 11215, USA	40.66806190	-73.97483750
Brokered by Avenues - Headquarters	Condo for sale	325000	2	1	979.000000	122 E 102nd St Apt 5B	New York, NY 10029	122 E 102nd St Apt 5BNew York, NY 10029	New York	New York County	New York	Manhattan	122	122 E 102nd St #5b, New York, NY 10029, USA	40.78975070	-73.94872570
Brokered by Corcoran Chelsea/Flatiron	Pending	299999	3	1	2184.207862	215 W 75th St Apt 4D	New York, NY 10023	215 W 75th St Apt 4DNew York, NY 10023	New York	New York County	New York	Manhattan	215	215 W 75th St #4d, New York, NY 10023, USA	40.78105830	-73.98084070
Brokered by Sotheby's International Realty - East Side Manhattan Brokerage	Townhouse for sale	2695000	6	5	4720.000000	327 Convent Ave	New York, NY 10031	327 Convent AveNew York, NY 10031	United States	New York	New York County	New York	Convent Avenue	327 Convent Ave, New York, NY 10031, USA	40.82351270	-73.94675140
NoBroker	Pending	4800000	6	2	3958.000000	1151 83rd St	Brooklyn, NY 11228	1151 83rd StBrooklyn, NY 11228	United States	New York	Kings County	Brooklyn	83rd Street	1151 83rd St, Brooklyn, NY 11228, USA	40.61781840	-74.01511650
Brokered by Compass Realty Central Inc.	House for sale	694000	3	3	1360.000000	364 Armstrong Ave	Staten Island, NY 10308	364 Armstrong AveStaten Island, NY 10308	United States	New York	Richmond County	Staten Island	Armstrong Avenue	364 Armstrong Ave, Staten Island, NY 10308, USA	40.54231260	-74.15556720
Brokered by Douglas Elliman - 3544 Johnson Ave	House for sale	688888	4	2	2846.000000	761 S Oak Dr	Bronx, NY 10467	761 S Oak DrBronx, NY 10467	United States	New York	Bronx County	The Bronx	South Oak Drive	761 S Oak Dr, Bronx, NY 10467, USA	40.87261820	-73.86517680
Brokered by Sowae Corp	House for sale	400000	4	2	1980.000000	781 Sheperd Ave	Brooklyn, NY 11208	781 Sheperd AveBrooklyn, NY 11208	United States	New York	Kings County	Brooklyn	Shepherd Avenue	781 Shepherd Ave, Brooklyn, NY 11208, USA	40.66535700	-73.87708670
Brokered by Sowae Corp	Multi-family home for sale	346000	5	2	2184.207862	103-12 104th St	Ozone Park, NY 11417	103-12 104th StOzone Park, NY 11417	United States	New York	Queens County	Queens	104th Street	103-12 104th St, Jamaica, NY 11417, USA	40.68378910	-73.83810420
Brokered by Sowae Corp	House for sale	400000	4	2	1980.000000	781 Sheperd Ave	Brooklyn, NY 11208	781 Sheperd AveBrooklyn, NY 11208	United States	New York	Kings County	Brooklyn	Shepherd Avenue	781 Shepherd Ave, Brooklyn, NY 11208, USA	40.66535700	-73.87708670
Brokered by Sowae Corp	Multi-family home for sale	346000	5	2	2184.207862	103-12 104th St	Ozone Park, NY 11417	103-12 104th StOzone Park, NY 11417	United States	New York	Queens County	Queens	104th Street	103-12 104th St, Jamaica, NY 11417, USA	40.68378910	-73.83810420
Brokered by Sowae Corp	House for sale	265000	3	1	2184.207862	135-38 224th St	Springfield Gardens, NY 11413	135-38 224th StSpringfield Gardens, NY 11413	United States	New York	Queens County	Queens	224th Street	135-38 224th St, Jamaica, NY 11413, USA	40.67538000	-73.74725710
Brokered by Winzone Realty Inc	House for sale	319000	3	2	1224.000000	57 Neutral Ave	Staten Island, NY 10306	57 Neutral AveStaten Island, NY 10306	United States	New York	Richmond County	Staten Island	Neutral Avenue	57 Neutral Ave, Staten Island, NY 10306, USA	40.56046950	-74.10189250
Brokered by Corcoran East Side	Townhouse for sale	24800000	6	8	2184.207862	45 E 74th St	New York, NY 10021	45 E 74th StNew York, NY 10021	United States	New York	New York County	New York	East 74th Street	45 E 74th St, New York, NY 10021, USA	40.77292900	-73.96354620
Brokered by Exp Realty	House for sale	1100000	9	4	3276.000000	421 W 154th St	New York, NY 10032	421 W 154th StNew York, NY 10032	United States	New York	New York County	New York	West 154th Street	421 W 154th St, New York, NY 10032, USA	40.83071150	-73.94242290
Brokered by Sowae Corp	Multi-family home for sale	309000	6	2	2184.207862	2918 Brookhaven Ave	Far Rockaway, NY 11691	2918 Brookhaven AveFar Rockaway, NY 11691	United States	New York	Queens County	Queens	Brookhaven Avenue	29-18 Brookhaven Ave, Far Rockaway, NY 11691, USA	40.59806950	-73.76326490
Brokered by Keller Williams Realty Liberty	House for sale	650000	3	2	1522.000000	237-14 93rd Rd	Bellerose, NY 11426	237-14 93rd RdBellerose, NY 11426	United States	New York	Queens County	Queens	93rd Road	237-14 93rd Rd, Jamaica, NY 11426, USA	40.72324500	-73.72932860
Brokered by Rise Realty	House for sale	799000	4	2	1975.000000	604 Lamont Ave	Staten Island, NY 10312	604 Lamont AveStaten Island, NY 10312	United States	New York	Richmond County	Staten Island	Lamont Avenue	604 Lamont Ave, Staten Island, NY 10312, USA	40.53878120	-74.19337800
Brokered by Berkshire Hathaway HomeServices New York Properties - Eastchester	Co-op for sale	259000	3	2	1089.000000	7E Edgewater Park Unit E	Bronx, NY 10465	7E Edgewater Park Unit EBronx, NY 10465	United States	New York	Bronx County	The Bronx	Edgewater Park	7C Edgewater Park, Bronx, NY 10465, USA	40.82463710	-73.80720610
Brokered by DiTommaso Real Estate	House for sale	1195000	4	4	2704.000000	52 Indale Ave	Staten Island, NY 10309	52 Indale AveStaten Island, NY 10309	United States	New York	Richmond County	Staten Island	Indale Avenue	52 Indale Ave, Staten Island, NY 10309, USA	40.51430190	-74.20447340
Brokered by Serhant	Condo for sale	17500000	5	6	5499.000000	37 Warren St Unit Phcd	New York, NY 10007	37 Warren St Unit PhcdNew York, NY 10007	United States	New York	New York County	New York	Warren Street	37 Warren St, New York, NY 10007, USA	40.71433540	-74.00874430
Brokered by Salmon Realty Group	Condo for sale	189000	2	2	966.000000	20 Cliff St Apt 6D	Staten Island, NY 10305	20 Cliff St Apt 6DStaten Island, NY 10305	New York	Richmond County	Staten Island	Shore Acres	20	20 Cliff St #6b, Staten Island, NY 10305, USA	40.61095950	-74.06035100
Brokered by Midas Realty	Condo for sale	759000	3	2	1200.000000	206-04 Emily Rd Unit 37M	Bayside, NY 11360	206-04 Emily Rd Unit 37MBayside, NY 11360	New York	Queens County	Queens	Bayside	206-4	206-4 Emily Rd #37, Bayside, NY 11360, USA	40.78817630	-73.78770510
Brokered by ONLY NINE REALTY LLC	House for sale	275000	4	1	2184.207862	579 E 29th St	Brooklyn, NY 11210	579 E 29th StBrooklyn, NY 11210	United States	New York	Kings County	Brooklyn	East 29th Street	579 E 29th St, Brooklyn, NY 11210, USA	40.63668590	-73.94881750
Brokered by COMPASS	Condo for sale	499000	1	1	630.000000	157 E 72nd St Apt 8I	Manhattan, NY 10021	157 E 72nd St Apt 8IManhattan, NY 10021	New York	New York County	New York	Manhattan	157	157 E 72nd St #8i, New York, NY 10021, USA	40.77023180	-73.96101610
Brokered by TREBACH REALTY INC	House for sale	1249000	3	2	2184.207862	3021 Arlington Ave	Bronx, NY 10463	3021 Arlington AveBronx, NY 10463	United States	New York	Bronx County	The Bronx	Arlington Avenue	3021 Arlington Ave, Bronx, NY 10463, USA	40.88229130	-73.91373050
Brokered by Utopia Real Estate	Co-op for sale	69900	2	1	700.000000	61 Edgewater Park Unit B	Bronx, NY 10465	61 Edgewater Park Unit BBronx, NY 10465	United States	New York	Bronx County	The Bronx	Edgewater Park	61 Edgewater Park, Bronx, NY 10465, USA	40.82249870	-73.81115680
Brokered by Rock Realty Inc	Multi-family home for sale	1150000	12	6	5508.000000	32-40 48 St	Astoria, NY 11103	32-40 48 StAstoria, NY 11103	United States	New York	Queens County	Queens	48th Street	32-40 48th St, Long Island City, NY 11103, USA	40.75504900	-73.91363860
Brokered by Island Advantage Rlty, Llc	Foreclosure	1749900	5	4	3740.000000	517 W 142nd St	New York, NY 10031	517 W 142nd StNew York, NY 10031	United States	New York	New York County	New York	West 142nd Street	517 W 142nd St, New York, NY 10031, USA	40.82401500	-73.95020670
Brokered by Charles H. Greenthal Property	Co-op for sale	1399000	3	4	1993.000000	269-10 Grand Central Pkwy Unit 21W	Floral Park, NY 11005	269-10 Grand Central Pkwy Unit 21WFloral Park, NY 11005	New York	Queens County	Queens	Glen Oaks	26910	26910 Grand Central Pkwy Apt 21n, Queens, NY 11005, USA	40.75668990	-73.72075000
Brokered by Douglas Elliman - Roslyn	Condo for sale	649000	3	2	1182.000000	163-04 71st Ave Unit 122	Fresh Meadows, NY 11365	163-04 71st Ave Unit 122Fresh Meadows, NY 11365	New York	Queens County	Queens	Fresh Meadows	163-4	163-4 71st Ave #122, Fresh Meadows, NY 11365, USA	40.73029380	-73.80592480
Brokered by WW Realty Group Inc	House for sale	499000	5	2	1760.000000	2774 Marion Ave	Bronx, NY 10458	2774 Marion AveBronx, NY 10458	United States	New York	Bronx County	The Bronx	Marion Avenue	2774 Marion Ave, Bronx, NY 10458, USA	40.86638640	-73.88789450
Brokered by Julia B. Fee Sotheby's International Realty	Multi-family home for sale	1050000	5	4	3132.000000	2818 Miles Ave	Bronx, NY 10465	2818 Miles AveBronx, NY 10465	United States	New York	Bronx County	The Bronx	Miles Avenue	2818 Miles Ave, Bronx, NY 10465, USA	40.81765490	-73.81970530
Brokered by COMPASS	Townhouse for sale	5000000	10	9	6425.000000	137 W 80th St	Manhattan, NY 10024	137 W 80th StManhattan, NY 10024	United States	New York	New York County	New York	West 80th Street	137 W 80th St, New York, NY 10024, USA	40.78325980	-73.97604700
Brokered by HOT HOMES REALTY LLC.	Pending	90000	1	1	660.000000	16 Mapleton Ave	Staten Island, NY 10306	16 Mapleton AveStaten Island, NY 10306	United States	New York	Richmond County	Staten Island	Mapleton Avenue	16 Mapleton Ave, Staten Island, NY 10306, USA	40.57445100	-74.09294480
Brokered by Douglas Elliman - 575 Madison Ave	House for sale	56000000	11	10	24000.000000	9 W 54th St	New York, NY 10019	9 W 54th StNew York, NY 10019	United States	New York	New York County	New York	West 54th Street	9 W 54th St, New York, NY 10019, USA	40.76160000	-73.97619130
Brokered by Exp Realty	Townhouse for sale	650000	3	2	1638.000000	1544 Ohm Ave	Bronx, NY 10465	1544 Ohm AveBronx, NY 10465	United States	New York	Bronx County	The Bronx	Ohm Avenue	1544 Ohm Ave, Bronx, NY 10465, USA	40.84545010	-73.82097660
Brokered by Douglas Elliman - 575 Madison Ave	Condo for sale	500000	4	3	1794.000000	251 W 89th St Apt 6E	New York, NY 10024	251 W 89th St Apt 6ENew York, NY 10024	New York	New York County	New York	Manhattan	251	251 W 89th St #6e, New York, NY 10024, USA	40.79057140	-73.97533920
Brokered by Real Estate Property Group LLC	House for sale	350000	2	1	490.000000	750 Patterson Ave	Staten Island, NY 10306	750 Patterson AveStaten Island, NY 10306	United States	New York	Richmond County	Staten Island	Patterson Avenue	750 Patterson Ave, Staten Island, NY 10306, USA	40.57312730	-74.08918200
Brokered by Corcoran Park Slope	House for sale	1099000	4	2	2184.207862	204-34 9th Ave	Queens, NY 11697	204-34 9th AveQueens, NY 11697	United States	New York	Queens County	Queens	9th Avenue	204-34 9th Ave, Breezy Point, NY 11697, USA	40.55956120	-73.91474090
Brokered by RE MAX Boutique Realty	Co-op for sale	90000	1	1	450.000000	1383 Plimpton Ave Apt 1C	Bronx, NY 10452	1383 Plimpton Ave Apt 1CBronx, NY 10452	New York	Bronx County	The Bronx	Highbridge	1383	1383 Plimpton Ave #1c, Bronx, NY 10452, USA	40.84237050	-73.92344440
Brokered by Laffey Real Estate	House for sale	839000	4	2	2184.207862	158-35 87th St	Howard Beach, NY 11414	158-35 87th StHoward Beach, NY 11414	United States	New York	Queens County	Queens	87th Street	158-35 87th St, Jamaica, NY 11414, USA	40.65909090	-73.84519720
Brokered by CENTURY 21 PROFESSIONAL REALTY	House for sale	659000	8	3	2184.207862	148-05 111th Ave	Jamaica, NY 11435	148-05 111th AveJamaica, NY 11435	United States	New York	Queens County	Queens	111th Avenue	148-05 111th Ave, Jamaica, NY 11435, USA	40.68853300	-73.79652900
Brokered by CENTURY 21 PROFESSIONAL REALTY	House for sale	659000	8	3	2184.207862	148-05 111th Ave	Jamaica, NY 11435	148-05 111th AveJamaica, NY 11435	United States	New York	Queens County	Queens	111th Avenue	148-05 111th Ave, Jamaica, NY 11435, USA	40.68853300	-73.79652900
Brokered by Anthony Napolitano Homes	House for sale	399999	3	1	2184.207862	178 Beach 24th St	Far Rockaway, NY 11691	178 Beach 24th StFar Rockaway, NY 11691	United States	New York	Queens County	Queens	Beach 24th Street	178 Beach 24th St, Far Rockaway, NY 11691, USA	40.59500210	-73.75773760
Brokered by Homefinders of SI Inc.	Condo for sale	250000	3	1	2184.207862	3105 Avenue V Apt 1F	Brooklyn, NY 11229	3105 Avenue V Apt 1FBrooklyn, NY 11229	New York	Kings County	Brooklyn	Sheepshead Bay	3105	3105 Ave V #1f, Brooklyn, NY 11229, USA	40.59970810	-73.93449740
Built by Toll Brothers	For sale	1740000	2	2	1132.000000	The Rockwell # 6H	New York, NY 10025	The Rockwell # 6HNew York, NY 10025	United States	New York	New York County	New York	West 103rd Street	218 W 103rd St, New York, NY 10025, USA	40.79865790	-73.96790350
Brokered by Epiphany Realty Llc	House for sale	650000	4	2	2244.000000	115115 220th St	Cambria Heights, NY 11411	115115 220th StCambria Heights, NY 11411	United States	New York	Queens County	Queens	220th Street	115- 115 220th St, Cambria Heights, NY 11411, USA	40.69687060	-73.73903950
Brokered by Re/Max Edge	House for sale	1165000	3	4	3500.000000	67 Dexter Ave	Staten Island, NY 10309	67 Dexter AveStaten Island, NY 10309	United States	New York	Richmond County	Staten Island	Dexter Avenue	67 Dexter Ave, Staten Island, NY 10309, USA	40.53972920	-74.21552510
Brokered by Homes R Us Realty of NY, Inc.	House for sale	729900	3	2	1150.000000	447 Vernon Ave	Staten Island, NY 10309	447 Vernon AveStaten Island, NY 10309	United States	New York	Richmond County	Staten Island	Vernon Avenue	447 Vernon Ave, Staten Island, NY 10309, USA	40.53021320	-74.19819060
Brokered by Winzone Realty Inc	House for sale	1880000	3	4	3150.000000	3758 Bayview Ave	Brooklyn, NY 11224	3758 Bayview AveBrooklyn, NY 11224	United States	New York	Kings County	Brooklyn	Bayview Avenue	3758 Bayview Ave, Brooklyn, NY 11224, USA	40.58052620	-74.00610620
Brokered by Charles H. Greenthal Property	Co-op for sale	449000	2	2	1549.000000	26910 Grand Central Pkwy Apt 22L	Floral Park, NY 11005	26910 Grand Central Pkwy Apt 22LFloral Park, NY 11005	New York	Queens County	Queens	Glen Oaks	26910	26910 Grand Central Pkwy #22l, Queens, NY 11005, USA	40.75779910	-73.71595640
Brokered by Keller Williams City Views	House for sale	1175000	3	2	2250.000000	251 Beach 140th St	Rockaway Park, NY 11694	251 Beach 140th StRockaway Park, NY 11694	United States	New York	Queens County	Queens	B 140 Street	251 B 140 St, Rockaway Park, NY 11694, USA	40.57372000	-73.85777860
Brokered by Garfield, Leslie J. & Co., Inc.	Townhouse for sale	2750000	3	2	2184.207862	16 Gay St	New York, NY 10014	16 Gay StNew York, NY 10014	United States	New York	New York County	New York	Gay Street	16 Gay St, New York, NY 10014, USA	40.73366870	-74.00051800
Brokered by Hauseit LLC	House for sale	995000	3	2	2184.207862	159-03 83rd St	Howard Beach, NY 11414	159-03 83rd StHoward Beach, NY 11414	United States	New York	Queens County	Queens	83rd Street	159-03 83rd St, Queens, NY 11414, USA	40.65768600	-73.84891310
Brokered by COMPASS	Condo for sale	2000000	3	2	2000.000000	200 Rector Pl Unit 27EF	Manhattan, NY 10280	200 Rector Pl Unit 27EFManhattan, NY 10280	New York County	New York	Manhattan	Rector Place	Liberty Court	Liberty Court, 200 Rector Pl #27e, New York, NY 10280, USA	40.70864440	-74.01619530
